Date & Time,Loads [kW],Solar [kW],MEF [kgCO2/kWh]
4/9/2023 3:53,0.35765,0.035,0.347345207346217
4/9/2023 3:54,0.36175,0.035283333,0.346627045696288
4/9/2023 3:55,0.36465,0.03495,0.345908884046359
4/9/2023 3:56,0.421733333,0.03655,0.3454914397507974
4/9/2023 3:57,0.502066667,0.039266667,0.3450739954552358
4/9/2023 3:58,0.4945,0.039083333,0.3446565511596742
4/9/2023 3:59,0.4981,0.039083333,0.34423910686411263
4/9/2023 4:00,0.646116667,0.046633333,0.343821662568551
4/9/2023 4:01,0.665483333,0.047416667,0.3442284830987274
4/9/2023 4:02,0.668183333,0.047483333,0.3446353036289038
4/9/2023 4:03,0.663233333,0.047433333,0.3450421241590802
4/9/2023 4:04,0.670766667,0.047316667,0.34544894468925663
4/9/2023 4:05,0.55325,0.043916667,0.345855765219433
4/9/2023 4:06,0.520416667,0.043416667,0.345855765219433
4/9/2023 4:07,0.518533333,0.043466667,0.345855765219433
4/9/2023 4:08,0.510416667,0.043466667,0.345855765219433
4/9/2023 4:09,0.5081,0.04345,0.345855765219433
4/9/2023 4:10,0.507,0.043466667,0.345855765219433
4/9/2023 4:11,0.506466667,0.043433333,0.3458989815722946
4/9/2023 4:12,0.5104,0.0435,0.3459421979251562
4/9/2023 4:13,0.5171,0.043433333,0.3459854142780178
4/9/2023 4:14,0.51825,0.043333333,0.3460286306308794
4/9/2023 4:15,0.51775,0.043316667,0.346071846983741
4/9/2023 4:16,0.517266667,0.043416667,0.346071846983741
4/9/2023 4:17,0.517266667,0.04355,0.346071846983741
4/9/2023 4:18,0.51215,0.043466667,0.346071846983741
4/9/2023 4:19,0.573416667,0.0452,0.346071846983741
4/9/2023 4:20,0.871883333,0.047,0.346071846983741
4/9/2023 4:21,0.88335,0.047016667,0.3449640902183972
4/9/2023 4:22,0.898,0.046783333,0.3438563334530534
4/9/2023 4:23,0.905566667,0.04695,0.3427485766877096
4/9/2023 4:24,0.914783333,0.0472,0.3416408199223658
4/9/2023 4:25,0.919783333,0.047016667,0.340533063157022
4/9/2023 4:26,0.91935,0.0468,0.33976706399966816
4/9/2023 4:27,0.918583333,0.046783333,0.3390010648423144
4/9/2023 4:28,0.796783333,0.043366667,0.3382350656849606
4/9/2023 4:29,0.77615,0.042733333,0.33746906652760683
4/9/2023 4:30,0.77045,0.042666667,0.336703067370253
4/9/2023 4:31,0.772283333,0.042616667,0.3346493431503914
4/9/2023 4:32,0.774666667,0.042466667,0.3325956189305298
